probe	device=NVIDIA GeForce RTX 4070 Ti	nvimgcodec=0.9.0	cvcuda=0.17.0	projector=lfm2	preprocessor=lfm2	resize_algo=bilinear	pad=none	patch_size=16	n_merge=2	image_size=256	min_pixels=65536	max_pixels=262144	mean=0.500000,0.500000,0.500000	std=0.500000,0.500000,0.500000
reference_decode	image=bars-baseline-420.jpg	encoded_bytes=12737	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=360	height=260	source_channels=3	decoded_bytes=280800	digest=ca85e862d2bb1289
decode	image=shapes.png	policy=cpu	status=success	codec=png	decoder=opencv_png_decoder	extensions=nvimgcodec	width=320	height=200	decoded_bytes=192000	output_memory=device	digest=d50b84d382e3e68d	vs_stb_compared=192000	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=yes
preproc	image=shapes.png	entries=1	grid_x=0	grid_y=0	has_overview=no
preproc_entry	image=shapes.png	entry=0	width=352	height=224	elements=236544	digest=13cfd9553404bfab
preproc_compare	image=shapes.png	entry=0	op=resize_linear	source=device_decode	target=352x224	resample=352x224	pad=none	offset=0,0	result=differs	compared=236544	differing=176	differing_fraction=0.000744	max_abs_f32=0.00784314	max_abs_u8=1	digest=71c573dae3d9ec89
preproc_compare	image=shapes.png	entry=0	op=resize_cubic	source=device_decode	target=352x224	resample=352x224	pad=none	offset=0,0	result=differs	compared=236544	differing=8490	differing_fraction=0.035892	max_abs_f32=0.313725	max_abs_u8=40	digest=fd1d6fcd13fe778c
preproc_compare	image=shapes.png	entry=0	op=hqresize_linear_aa	source=device_decode	target=352x224	resample=352x224	pad=none	offset=0,0	result=differs	compared=236544	differing=177	differing_fraction=0.000748	max_abs_f32=0.00784314	max_abs_u8=1	digest=d0310fec477db5b5
preproc_compare	image=shapes.png	entry=0	op=hqresize_cubic_aa	source=device_decode	target=352x224	resample=352x224	pad=none	offset=0,0	result=differs	compared=236544	differing=7943	differing_fraction=0.033579	max_abs_f32=0.25098	max_abs_u8=32	digest=055e68f81276e782
reference_decode	image=zebra.jpg	encoded_bytes=273028	decoder=stb_image	backend_kind=cpu_only	output_memory=host	width=960	height=640	source_channels=3	decoded_bytes=1843200	digest=d5befa4fc11e0443
decode	image=zebra.jpg	policy=any	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=960	height=640	decoded_bytes=1843200	output_memory=device	digest=4e668d9aed314204	vs_stb_compared=1843200	vs_stb_differing=128447	vs_stb_max_abs=3	vs_stb_identical=no
decode	image=zebra.jpg	policy=gpu	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=960	height=640	decoded_bytes=1843200	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=zebra.jpg	policy=hw	status=decoder_create:arch_mismatch	codec=jpeg	decoder=-	extensions=nvimgcodec	width=960	height=640	decoded_bytes=1843200	output_memory=device	digest=-	vs_stb_compared=0	vs_stb_differing=0	vs_stb_max_abs=0	vs_stb_identical=n/a
decode	image=zebra.jpg	policy=hybrid	status=success	codec=jpeg	decoder=nvjpeg_cuda_decoder	extensions=nvimgcodec,nvjpeg_cuda_decoder	width=960	height=640	decoded_bytes=1843200	output_memory=device	digest=4e668d9aed314204	vs_stb_compared=1843200	vs_stb_differing=128447	vs_stb_max_abs=3	vs_stb_identical=no
decode	image=zebra.jpg	policy=cpu	status=success	codec=jpeg	decoder=libjpeg_turbo_decoder	extensions=nvimgcodec	width=960	height=640	decoded_bytes=1843200	output_memory=device	digest=10a19f7e96cbcc7f	vs_stb_compared=1843200	vs_stb_differing=96612	vs_stb_max_abs=3	vs_stb_identical=no
preproc	image=zebra.jpg	entries=6	grid_x=3	grid_y=2	has_overview=yes
preproc_entry	image=zebra.jpg	entry=0	width=512	height=512	elements=786432	digest=61e078b4c6f0528a
preproc_entry	image=zebra.jpg	entry=1	width=512	height=512	elements=786432	digest=f0edbbc96d48c491
preproc_entry	image=zebra.jpg	entry=2	width=512	height=512	elements=786432	digest=a721314afdb26271
preproc_entry	image=zebra.jpg	entry=3	width=512	height=512	elements=786432	digest=3ee8cbdbff406d5d
preproc_entry	image=zebra.jpg	entry=4	width=512	height=512	elements=786432	digest=e2f50cc227c9aad5
preproc_entry	image=zebra.jpg	entry=5	width=512	height=512	elements=786432	digest=83bed1935e959b80
preproc_compare	image=zebra.jpg	entry=0	op=-	result=not_run	reason=tiled_layout
transfers	program_host_to_device=4	program_device_to_host=63	library_transfers=read_from_nsys_capture
media_placement=completed
